608.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.19193,-0.1986,-0.19609,-0.19366,-0.1926,-0.18632,-0.17114,-0.16145,-0.15273,,-0.13154,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22907,,0.22696,0.2704,,0.26826,0.27618,0.27896,0.29032,0.30601,0.31492,0.3233,0.37135,0.35132,0.36534,0.37962,0.3882,0.40965,0.41934,0.43719,0.45227,0.46758,,,0.50366,,,,,,,,,0.6284,0.63456,0.64301,0.64667,0.65829,0.66044,0.67436,0.67639,0.70339,0.70664,0.72295,0.72674,0.74997,0.75132,0.76362,0.77456,0.78672
608.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.19169,-0.1986,-0.19611,-0.19367,-0.19262,-0.18631,-0.17091,-0.16129,-0.15224,,-0.13122,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22891,,0.22696,0.27018,,0.26828,0.27625,0.27897,0.29053,0.30627,0.31496,0.32348,0.37157,0.35133,0.36526,0.37959,0.38805,0.40964,0.41942,0.43733,0.45328,0.46844,,,0.50366,,,,,,,,,0.62841,0.63452,0.64303,0.64662,0.65829,0.66039,0.67441,0.67637,0.70349,0.70662,0.72285,0.72686,0.74978,0.75138,0.76358,0.77415,0.78642
608.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.19142,-0.1986,-0.19613,-0.19368,-0.19263,-0.1863,-0.17065,-0.16111,-0.15171,,-0.13084,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22875,,0.22696,0.26997,,0.26829,0.27632,0.27898,0.29074,0.30655,0.315,0.32367,0.37179,0.35134,0.36518,0.37956,0.3879,0.40965,0.41951,0.43747,0.45436,0.46936,,,0.50366,,,,,,,,,0.62841,0.63448,0.64304,0.64658,0.65829,0.66033,0.67446,0.67634,0.70357,0.7066,0.72273,0.72698,0.74958,0.75144,0.76353,0.77374,0.78611
609,,,,,,,,,,,,,,,,,,,,,,,,,-0.19111,-0.1986,-0.19616,-0.19368,-0.19265,-0.18629,-0.17038,-0.16091,-0.15114,,-0.13041,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.2286,,0.22696,0.26978,,0.26832,0.2764,0.27899,0.29097,0.30683,0.31504,0.32387,0.37202,0.35135,0.3651,0.37953,0.38775,0.40967,0.41963,0.43763,0.45552,0.47031,,,0.50367,,,,,,,,,0.62842,0.63444,0.64306,0.64654,0.65829,0.66028,0.67451,0.67631,0.70364,0.70658,0.7226,0.72709,0.74937,0.75148,0.76348,0.77334,0.78578
609.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.19076,-0.19859,-0.19618,-0.19368,-0.19266,-0.18628,-0.17009,-0.1607,-0.15053,,-0.12992,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22846,,0.22696,0.26961,,0.26834,0.27649,0.279,0.2912,0.30712,0.31508,0.32407,0.37226,0.35136,0.36502,0.37951,0.38762,0.4097,0.41976,0.4378,0.45675,0.47132,,,0.50367,,,,,,,,,0.62843,0.6344,0.64307,0.6465,0.65828,0.66023,0.67455,0.67629,0.7037,0.70656,0.72247,0.72719,0.74914,0.75152,0.76343,0.77295,0.78544
609.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.19037,-0.19859,-0.19619,-0.19368,-0.19268,-0.18627,-0.16978,-0.16047,-0.14987,,-0.12936,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22832,,0.22696,0.26945,,0.26837,0.27658,0.279,0.29145,0.30742,0.31512,0.32428,0.3725,0.35138,0.36494,0.37948,0.38749,0.40974,0.41991,0.43798,0.45805,0.47237,,,0.50368,,,,,,,,,0.62843,0.63436,0.64309,0.64646,0.65828,0.66018,0.67459,0.67627,0.70374,0.70654,0.72232,0.72728,0.7489,0.75154,0.76337,0.77256,0.78509
609.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.18993,-0.19858,-0.19621,-0.19367,-0.19269,-0.18626,-0.16944,-0.16023,-0.14916,,-0.12874,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22819,,0.22696,0.26931,,0.2684,0.27667,0.27901,0.2917,0.30773,0.31517,0.32449,0.37274,0.35139,0.36486,0.37946,0.38738,0.4098,0.42008,0.43817,0.45942,0.47346,,,0.50369,,,,,,,,,0.62844,0.63433,0.6431,0.64643,0.65828,0.66013,0.67462,0.67625,0.70377,0.70652,0.72217,0.72735,0.74866,0.75156,0.76332,0.77219,0.78473
610,,,,,,,,,,,,,,,,,,,,,,,,,-0.18946,-0.19857,-0.19623,-0.19366,-0.1927,-0.18624,-0.16907,-0.15996,-0.1484,,-0.12805,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22807,,0.22696,0.26919,,0.26843,0.27677,0.27902,0.29197,0.30805,0.31521,0.3247,0.373,0.3514,0.36478,0.37943,0.38727,0.40987,0.42026,0.43838,0.46086,0.47459,,,0.50371,,,,,,,,,0.62844,0.63429,0.64311,0.6464,0.65827,0.66008,0.67464,0.67623,0.70378,0.70651,0.72201,0.72742,0.74841,0.75156,0.76326,0.77183,0.78437
610.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.18893,-0.19856,-0.19624,-0.19365,-0.19272,-0.18623,-0.16868,-0.15966,-0.14758,,-0.12729,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22795,,0.22696,0.26908,,0.26847,0.27688,0.27904,0.29224,0.30838,0.31526,0.32493,0.37325,0.35142,0.3647,0.37941,0.38717,0.40995,0.42047,0.4386,0.46237,0.47577,,,0.50372,,,,,,,,,0.62845,0.63426,0.64311,0.64637,0.65827,0.66004,0.67466,0.67622,0.70378,0.70649,0.72184,0.72748,0.74815,0.75156,0.7632,0.77149,0.784
610.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.18835,-0.19855,-0.19625,-0.19363,-0.19273,-0.18621,-0.16826,-0.15935,-0.1467,,-0.12646,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22784,,0.22696,0.26898,,0.26851,0.27699,0.27905,0.29253,0.30872,0.3153,0.32515,0.37352,0.35144,0.36463,0.37939,0.38708,0.41005,0.42069,0.43882,0.46394,0.47698,,,0.50374,,,,,,,,,0.62845,0.63423,0.64312,0.64634,0.65826,0.66,0.67468,0.67621,0.70377,0.70648,0.72166,0.72752,0.74788,0.75154,0.76315,0.77116,0.78363
610.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.18772,-0.19853,-0.19627,-0.19361,-0.19274,-0.18619,-0.16781,-0.15901,-0.14575,,-0.12554,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22773,,0.22696,0.2689,,0.26855,0.27711,0.27906,0.29282,0.30907,0.31535,0.32539,0.37379,0.35145,0.36455,0.37937,0.387,0.41016,0.42093,0.43907,0.46558,0.47823,0.47027,,0.50376,,,,,,,,,0.62845,0.63421,0.64312,0.64632,0.65826,0.65996,0.67469,0.6762,0.70374,0.70647,0.72149,0.72755,0.74761,0.75152,0.76309,0.77086,0.78325
611,,,,,,,,,,,,,,,,,,,,,,,,,-0.18703,-0.19851,-0.19628,-0.19358,-0.19274,-0.18617,-0.16732,-0.15864,-0.14473,,-0.12454,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22763,,0.22696,0.26884,,0.2686,0.27723,0.27907,0.29313,0.30943,0.3154,0.32563,0.37406,0.35147,0.36448,0.37935,0.38692,0.41028,0.42119,0.43932,0.46728,0.47952,0.4703,,0.50379,,,,,,,,,0.62846,0.63418,0.64312,0.6463,0.65825,0.65992,0.67469,0.67619,0.70369,0.70646,0.7213,0.72757,0.74734,0.75148,0.76303,0.77058,0.78288
611.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.18628,-0.19849,-0.19629,-0.19355,-0.19275,-0.18614,-0.1668,-0.15825,-0.14364,,-0.12345,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22754,,0.22696,0.26879,,0.26865,0.27736,0.27908,0.29345,0.30981,0.31546,0.32587,0.37435,0.35149,0.36441,0.37933,0.38686,0.41041,0.42147,0.43958,0.46905,0.48085,0.47034,,0.50381,,,,,,,,,0.62846,0.63416,0.64312,0.64628,0.65825,0.65988,0.67469,0.67618,0.70364,0.70645,0.72112,0.72758,0.74706,0.75144,0.76297,0.77032,0.78251
611.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.18546,-0.19847,-0.1963,-0.19352,-0.19276,-0.18612,-0.16624,-0.15782,-0.14246,,-0.12227,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22745,,0.22696,0.26875,,0.2687,0.27749,0.2791,0.29378,0.31019,0.31551,0.32613,0.37463,0.3515,0.36433,0.37931,0.3868,0.41055,0.42176,0.43985,0.47087,0.48221,0.47038,,0.50384,,,,,,,,,0.62846,0.63414,0.64312,0.64626,0.65824,0.65985,0.67468,0.67618,0.70357,0.70644,0.72093,0.72758,0.74679,0.75138,0.76291,0.77008,0.78215
611.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.18457,-0.19845,-0.19631,-0.19348,-0.19277,-0.18609,-0.16563,-0.15736,-0.14119,,-0.12099,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22737,,0.22696,0.26873,,0.26875,0.27763,0.27911,0.29412,0.31059,0.31556,0.32639,0.37493,0.35152,0.36426,0.37929,0.38675,0.41071,0.42207,0.44014,0.47275,0.4836,0.47042,,0.50387,,,,,,,,,0.62846,0.63412,0.64311,0.64625,0.65823,0.65982,0.67467,0.67618,0.70348,0.70643,0.72074,0.72757,0.74651,0.75132,0.76286,0.76987,0.78179
612,,,,,,,,,,,,,,,,,,,,,,,,,-0.18361,-0.19842,-0.19632,-0.19344,-0.19277,-0.18607,-0.16498,-0.15687,-0.13983,,-0.1196,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22729,,0.22696,0.26873,,0.26881,0.27778,0.27913,0.29448,0.311,0.31562,0.32665,0.37523,0.35154,0.36419,0.37928,0.38671,0.41088,0.4224,0.44043,0.47469,0.48502,0.47046,,0.5039,,,,,,,,,0.62847,0.6341,0.64311,0.64624,0.65822,0.6598,0.67465,0.67618,0.70339,0.70642,0.72055,0.72754,0.74624,0.75125,0.7628,0.76969,0.78145
612.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.18257,-0.19839,-0.19633,-0.19339,-0.19278,-0.18603,-0.16428,-0.15634,-0.13837,,-0.1181,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22721,,0.22696,0.26874,,0.26888,0.27793,0.27914,0.29485,0.31142,0.31568,0.32692,0.37553,0.35156,0.36412,0.37926,0.38668,0.41106,0.42275,0.44074,0.47669,0.48647,0.47051,,0.50394,,,,,,,,,0.62847,0.63409,0.6431,0.64624,0.65821,0.65978,0.67462,0.67618,0.70328,0.70642,0.72036,0.7275,0.74598,0.75116,0.76275,0.76953,0.78111
612.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.18152,-0.19836,-0.19633,-0.19335,-0.19279,-0.186,-0.16357,-0.1558,-0.13688,,-0.11653,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22712,,0.22696,0.26867,,0.26894,0.27808,0.27916,0.2952,0.31181,0.31573,0.32716,0.3757,0.35156,0.36403,0.37925,0.38666,0.41125,0.42309,0.44103,0.47859,0.48783,0.47054,,0.50397,,,,,,,,,0.62847,0.63408,0.64309,0.64624,0.6582,0.65976,0.67458,0.67619,0.70312,0.70642,0.72015,0.72743,0.7457,0.75106,0.76269,0.7694,0.78078
612.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.18047,-0.19833,-0.19634,-0.1933,-0.19279,-0.18597,-0.16284,-0.15526,-0.13538,,-0.1149,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22702,,0.22696,0.26853,,0.26901,0.27822,0.27917,0.29552,0.31216,0.31577,0.32736,0.37573,0.35155,0.36393,0.37923,0.38664,0.41143,0.42343,0.44132,0.48038,0.48908,0.47058,,0.50401,,,,,,,,,0.62846,0.63407,0.64306,0.64624,0.65819,0.65974,0.67451,0.6762,0.70293,0.70642,0.71994,0.72731,0.74542,0.75092,0.76264,0.7693,0.78045
613,,,,,,,,,,,,,,,,,,,,,,,,,-0.17941,-0.19831,-0.19635,-0.19326,-0.1928,-0.18593,-0.1621,-0.15472,-0.13386,,-0.11322,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22689,,0.22696,0.26831,,0.26907,0.27836,0.27918,0.29582,0.31247,0.31581,0.32752,0.37562,0.35151,0.3638,0.37922,0.38664,0.41163,0.42377,0.44158,0.48204,0.4902,0.47061,,0.50404,,,,,,,,,0.62846,0.63407,0.64304,0.64624,0.65817,0.65973,0.67443,0.67621,0.7027,0.70642,0.71973,0.72717,0.74514,0.75077,0.76259,0.76923,0.78013
613.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.17836,-0.19828,-0.19636,-0.19322,-0.1928,-0.1859,-0.16135,-0.15417,-0.13234,,-0.11149,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22676,,0.22696,0.26801,,0.26913,0.2785,0.2792,0.29609,0.31274,0.31584,0.32765,0.37537,0.35146,0.36366,0.37921,0.38664,0.41182,0.42409,0.44183,0.48355,0.4912,0.47064,,0.50407,,,,,,,,,0.62845,0.63406,0.643,0.64625,0.65815,0.65972,0.67433,0.67622,0.70244,0.70642,0.71951,0.72699,0.74486,0.75059,0.76254,0.7692,0.77983
613.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.17731,-0.19825,-0.19636,-0.19318,-0.1928,-0.18586,-0.1606,-0.15363,-0.1308,,-0.10971,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22661,,0.22696,0.26765,,0.2692,0.27862,0.27921,0.29634,0.31296,0.31586,0.32773,0.37499,0.35139,0.3635,0.3792,0.38665,0.412,0.4244,0.44206,0.48491,0.49205,0.47066,,0.50411,,,,,,,,,0.62844,0.63407,0.64296,0.64626,0.65814,0.65971,0.67422,0.67623,0.70214,0.70642,0.71929,0.72679,0.7446,0.7504,0.76249,0.76919,0.77955
613.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.17626,-0.19822,-0.19637,-0.19314,-0.19281,-0.18583,-0.15984,-0.15309,-0.12926,,-0.10789,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22644,,0.22696,0.26721,,0.26926,0.27873,0.27922,0.29655,0.31313,0.31587,0.32778,0.37447,0.35131,0.36334,0.37919,0.38667,0.41219,0.4247,0.44226,0.48608,0.49275,0.47068,,0.50414,,,,,,,,,0.62843,0.63407,0.64292,0.64627,0.65812,0.65971,0.67409,0.67625,0.70182,0.70643,0.71907,0.72656,0.74434,0.75019,0.76245,0.76922,0.77929
614,,,,,,,,,,,,,,,,,,,,,,,,,-0.17522,-0.1982,-0.19638,-0.1931,-0.19281,-0.18579,-0.15907,-0.15255,-0.12773,,-0.10603,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22627,,0.22696,0.26671,,0.26931,0.27884,0.27923,0.29673,0.31326,0.31588,0.32778,0.37383,0.35121,0.36316,0.37918,0.3867,0.41237,0.42497,0.44244,0.48707,0.49329,0.47069,,0.50417,,,,,,,,,0.62842,0.63407,0.64287,0.64629,0.6581,0.65971,0.67395,0.67627,0.70148,0.70643,0.71887,0.7263,0.7441,0.74997,0.76241,0.76928,0.77907
614.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.17419,-0.19817,-0.19638,-0.19306,-0.19281,-0.18575,-0.1583,-0.15202,-0.12619,,-0.10414,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22609,,0.22696,0.26614,,0.26937,0.27893,0.27924,0.29687,0.31334,0.31587,0.32774,0.37306,0.3511,0.36296,0.37917,0.38674,0.41254,0.42523,0.4426,0.48786,0.49366,0.4707,,0.5042,,,,,,,,,0.62841,0.63408,0.64282,0.64631,0.65808,0.65972,0.6738,0.67628,0.70112,0.70644,0.71867,0.72603,0.74388,0.74974,0.76237,0.76937,0.77887
614.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.17317,-0.19815,-0.19639,-0.19302,-0.19282,-0.18571,-0.15753,-0.15149,-0.12467,,-0.10222,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22589,,0.22696,0.26552,,0.26942,0.27902,0.27924,0.29698,0.31337,0.31586,0.32765,0.37217,0.35097,0.36276,0.37916,0.38679,0.4127,0.42546,0.44272,0.48845,0.49387,0.4707,,0.50422,,,,,,,,,0.6284,0.6341,0.64276,0.64633,0.65806,0.65973,0.67364,0.6763,0.70075,0.70645,0.71849,0.72574,0.74369,0.74951,0.76234,0.76949,0.77872
614.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.17216,-0.19812,-0.19639,-0.19299,-0.19282,-0.18567,-0.15677,-0.15097,-0.12315,,-0.10029,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22569,,0.22696,0.26484,,0.26947,0.27909,0.27925,0.29705,0.31335,0.31584,0.32753,0.37117,0.35083,0.36256,0.37916,0.38684,0.41285,0.42566,0.44281,0.48882,0.4939,0.4707,,0.50425,,,,,,,,,0.62838,0.63411,0.6427,0.64635,0.65804,0.65974,0.67348,0.67632,0.70037,0.70646,0.71832,0.72544,0.74352,0.74927,0.76232,0.76963,0.7786
615,,,,,,,,,,,,,,,,,,,,,,,,,-0.17116,-0.1981,-0.1964,-0.19296,-0.19282,-0.18563,-0.156,-0.15046,-0.12165,,-0.098334,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22549,,0.22696,0.26411,,0.26952,0.27915,0.27925,0.29709,0.31327,0.31581,0.32737,0.37008,0.35068,0.36234,0.37916,0.3869,0.41299,0.42584,0.44288,0.48898,0.49376,0.47069,,0.50427,,,,,,,,,0.62837,0.63413,0.64264,0.64637,0.65802,0.65976,0.67331,0.67634,0.69999,0.70647,0.71817,0.72514,0.74337,0.74904,0.7623,0.76981,0.77852
615.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.17018,-0.19808,-0.1964,-0.19292,-0.19282,-0.18559,-0.15524,-0.14995,-0.12017,,-0.096369,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22528,,0.22696,0.26334,,0.26956,0.27919,0.27926,0.29709,0.31315,0.31578,0.32717,0.36889,0.35052,0.36213,0.37916,0.38697,0.41312,0.42598,0.44291,0.48892,0.49345,0.47067,,0.50429,,,,,,,,,0.62835,0.63414,0.64258,0.6464,0.658,0.65978,0.67314,0.67636,0.69962,0.70648,0.71804,0.72483,0.74326,0.74881,0.76229,0.77,0.77848
615.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.16922,-0.19806,-0.19641,-0.1929,-0.19282,-0.18555,-0.15448,-0.14946,-0.11871,,-0.094398,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22506,,0.22696,0.26253,,0.26959,0.27923,0.27926,0.29705,0.31298,0.31574,0.32694,0.36762,0.35035,0.36191,0.37916,0.38704,0.41323,0.42609,0.44291,0.48865,0.49298,0.47066,,0.5043,,,,,,,,,0.62834,0.63416,0.64252,0.64643,0.65798,0.6598,0.67297,0.67638,0.69925,0.70649,0.71793,0.72453,0.74318,0.7486,0.76229,0.77022,0.77848
615.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.16828,-0.19804,-0.19641,-0.19287,-0.19282,-0.18551,-0.15374,-0.14898,-0.11728,,-0.092427,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22485,,0.22696,0.26169,,0.26963,0.27925,0.27926,0.29697,0.31277,0.31569,0.32666,0.36629,0.35017,0.3617,0.37916,0.38712,0.41332,0.42617,0.44288,0.48816,0.49234,0.47063,,0.50431,,,,,,,,,0.62832,0.63419,0.64246,0.64645,0.65796,0.65983,0.67281,0.6764,0.6989,0.7065,0.71785,0.72423,0.74314,0.74839,0.76229,0.77045,0.77853
616,,,,,,,,,,,,,,,,,,,,,,,,,-0.16736,-0.19802,-0.19641,-0.19284,-0.19282,-0.18547,-0.153,-0.14851,-0.11588,,-0.09046,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22463,,0.22696,0.26082,,0.26965,0.27925,0.27926,0.29686,0.3125,0.31563,0.32636,0.36489,0.34999,0.36148,0.37916,0.3872,0.4134,0.42622,0.44282,0.48746,0.49154,0.4706,,0.50432,,,,,,,,,0.6283,0.63421,0.6424,0.64648,0.65795,0.65986,0.67265,0.67642,0.69857,0.70652,0.71779,0.72394,0.74313,0.7482,0.7623,0.7707,0.77861
616.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.16647,-0.198,-0.19642,-0.19282,-0.19282,-0.18543,-0.15227,-0.14805,-0.1145,,-0.088504,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22442,,0.22696,0.25994,,0.26967,0.27924,0.27925,0.29671,0.3122,0.31557,0.32603,0.36345,0.3498,0.36127,0.37917,0.38728,0.41346,0.42623,0.44272,0.48656,0.4906,0.47057,,0.50432,,,,,,,,,0.62829,0.63423,0.64235,0.64651,0.65793,0.65989,0.6725,0.67644,0.69827,0.70653,0.71776,0.72367,0.74315,0.74803,0.76231,0.77095,0.77874
616.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.1656,-0.19798,-0.19642,-0.1928,-0.19282,-0.18539,-0.15156,-0.14761,-0.11317,,-0.086563,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22421,,0.22696,0.25903,,0.26969,0.27922,0.27925,0.29652,0.31185,0.3155,0.32567,0.36198,0.34961,0.36107,0.37917,0.38737,0.41351,0.42621,0.4426,0.48547,0.48952,0.47054,,0.50432,,,,,,,,,0.62827,0.63426,0.64229,0.64654,0.65792,0.65992,0.67236,0.67646,0.69799,0.70654,0.71775,0.72342,0.74321,0.74788,0.76234,0.77121,0.7789
616.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.16476,-0.19797,-0.19642,-0.19278,-0.19282,-0.18535,-0.15086,-0.14719,-0.11187,,-0.084642,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.224,,0.22696,0.25813,,0.2697,0.27918,0.27924,0.29631,0.31147,0.31543,0.32528,0.36048,0.34942,0.36088,0.37918,0.38746,0.41353,0.42615,0.44245,0.48419,0.48832,0.4705,,0.50432,,,,,,,,,0.62826,0.63428,0.64224,0.64656,0.65791,0.65995,0.67223,0.67647,0.69775,0.70655,0.71777,0.72319,0.7433,0.74775,0.76236,0.77147,0.7791
617,,,,,,,,,,,,,,,,,,,,,,,,,-0.16394,-0.19795,-0.19642,-0.19276,-0.19282,-0.18531,-0.15017,-0.14678,-0.11061,,-0.082747,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.2238,,0.22696,0.25722,,0.26971,0.27914,0.27924,0.29606,0.31105,0.31535,0.32488,0.35897,0.34923,0.36069,0.37919,0.38756,0.41354,0.42606,0.44227,0.48275,0.487,0.47046,,0.50431,,,,,,,,,0.62824,0.63431,0.6422,0.64659,0.6579,0.65998,0.67211,0.67649,0.69754,0.70657,0.71782,0.72299,0.74342,0.74765,0.7624,0.77173,0.77933
617.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.16316,-0.19794,-0.19642,-0.19274,-0.19282,-0.18527,-0.1495,-0.14639,-0.1094,,-0.080882,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.2236,,0.22696,0.25631,,0.26971,0.27907,0.27923,0.29578,0.3106,0.31527,0.32446,0.35748,0.34905,0.36052,0.3792,0.38765,0.41352,0.42594,0.44206,0.48115,0.48558,0.47041,,0.5043,,,,,,,,,0.62823,0.63433,0.64216,0.64661,0.65789,0.66002,0.67201,0.6765,0.69737,0.70658,0.71789,0.72282,0.74358,0.74758,0.76244,0.77198,0.77959
617.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.16241,-0.19793,-0.19643,-0.19273,-0.19282,-0.18523,-0.14886,-0.14602,-0.10824,,-0.079054,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22342,,0.22696,0.25542,,0.2697,0.279,0.27922,0.29548,0.31012,0.31518,0.32402,0.35599,0.34887,0.36036,0.37921,0.38774,0.41349,0.42578,0.44184,0.47941,0.48407,0.47036,,0.50429,,,,,,,,,0.62822,0.63436,0.64213,0.64663,0.65789,0.66005,0.67192,0.67651,0.69725,0.70659,0.71799,0.72268,0.74376,0.74753,0.76248,0.77221,0.77988
617.75,,,,,,,,,,,,,,,,,,,,,,,,,-0.16169,-0.19791,-0.19643,-0.19272,-0.19281,-0.18519,-0.14823,-0.14567,-0.10713,,-0.077266,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22324,,0.22696,0.25455,,0.26969,0.27891,0.27921,0.29515,0.30962,0.3151,0.32357,0.35454,0.34869,0.36021,0.37922,0.38783,0.41344,0.4256,0.44159,0.47756,0.4825,0.47031,,0.50427,,,,,,,,,0.62821,0.63438,0.6421,0.64665,0.65789,0.66008,0.67186,0.67651,0.69716,0.7066,0.71811,0.72258,0.74396,0.74751,0.76252,0.77244,0.78018
618,,,,,,,,,,,,,,,,,,,,,,,,,-0.16101,-0.1979,-0.19643,-0.19271,-0.19281,-0.18515,-0.14762,-0.14534,-0.10607,,-0.075524,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22307,,0.22696,0.25371,,0.26967,0.27881,0.2792,0.2948,0.30909,0.31501,0.32312,0.35314,0.34852,0.36008,0.37923,0.38792,0.41337,0.42539,0.44132,0.4756,0.48087,0.47026,,0.50425,,,,,,,,,0.6282,0.6344,0.64208,0.64667,0.65789,0.66011,0.67181,0.67652,0.69713,0.70661,0.71825,0.72251,0.74419,0.74752,0.76257,0.77264,0.7805
618.25,,,,,,,,,,,,,,,,,,,,,,,,,-0.16037,-0.1979,-0.19643,-0.19271,-0.19281,-0.18511,-0.14704,-0.14503,-0.10506,,-0.073833,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22292,,0.22696,0.2529,,0.26965,0.27871,0.27919,0.29443,0.30856,0.31492,0.32266,0.35178,0.34836,0.35997,0.37925,0.388,0.41329,0.42515,0.44104,0.47356,0.47921,0.47021,,0.50423,,,,,,,,,0.62819,0.63442,0.64206,0.64669,0.65789,0.66014,0.67178,0.67652,0.69713,0.70661,0.71841,0.72248,0.74443,0.74756,0.76263,0.77283,0.78083
618.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.15976,-0.19789,-0.19643,-0.1927,-0.1928,-0.18507,-0.14648,-0.14474,-0.10412,,-0.072196,,,,,,,,,,,,,,,,,,,,,,,,,0.17148,0.18405,0.19658,0.22278,,0.22696,0.25212,,0.26962,0.27859,0.27917,0.29404,0.308,0.31483,0.32221,0.3505,0.34821,0.35987,0.37926,0.38808,0.41319,0.42489,0.44074,0.47146,0.47752,0.47016,,0.5042,,,,,,,,,0.62819,0.63444,0.64206,0.6467,0.6579,0.66017,0.67177,0.67652,0.69719,0.70662,0.71858,0.72248,0.74469,0.74763,0.76268,0.77299,0.78117
