310.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18053,-0.087908,-0.16606,-0.1375,-0.13404,,-0.10214,-0.10178,,-0.078599,-0.08367,0.070833,,,,,,,,,,,,,,,,,,0.25415,,0.33469,,,0.37065,0.39966,0.4046,0.42755,0.47022,0.48217,,0.55589,0.56393,0.57765,0.58731,0.59759,0.62984,0.64754,0.67808,0.69207,0.70396,0.70593,0.73591,0.74079,0.76747
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18054,-0.088913,-0.16608,-0.13735,-0.13443,,-0.10195,-0.10175,,-0.078783,-0.083689,0.071481,,,,,,,,,,,,,,,,,,0.25436,,0.3361,,,0.37033,0.3996,0.40461,0.42828,0.47032,0.48313,,0.55367,0.56386,0.57743,0.58735,0.59742,0.6298,0.64753,0.67817,0.69303,0.70393,0.70607,0.73577,0.74084,0.7671
311.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18058,-0.090259,-0.16611,-0.13727,-0.13483,,-0.10186,-0.10169,,-0.078998,-0.083709,0.071341,,,,,,,,,,,,,,,,,,0.25459,,0.33788,,,0.37008,0.40036,0.40464,0.42922,0.4704,0.48396,,0.55163,0.5638,0.57732,0.58736,0.59729,0.6298,0.64894,0.67832,0.69436,0.70389,0.70634,0.73567,0.7409,0.7668
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18062,-0.091937,-0.16613,-0.13728,-0.13525,,-0.10187,-0.1016,,-0.079244,-0.08373,0.070411,,,,,,,,,,,,,,,,,,0.25482,,0.33997,,,0.36991,0.40192,0.40469,0.43035,0.47048,0.48463,,0.54985,0.56376,0.57733,0.58734,0.5972,0.62985,0.65171,0.67851,0.69599,0.70386,0.70674,0.73563,0.74098,0.7666
312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18068,-0.093934,-0.16616,-0.13736,-0.13569,,-0.10197,-0.1015,,-0.079516,-0.083753,0.068704,,,,,,,,,,,,,,,,,,0.25506,,0.34231,,,0.36982,0.40422,0.40476,0.43162,0.47054,0.48512,,0.54843,0.56374,0.57747,0.58728,0.59717,0.62993,0.6557,0.67874,0.69782,0.70384,0.70725,0.73565,0.74107,0.76652
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18076,-0.096237,-0.16618,-0.13753,-0.13612,,-0.10218,-0.10136,,-0.079812,-0.083776,0.06624,,,,,,,,,,,,,,,,,,0.25529,,0.34481,,,0.36981,0.40718,0.40484,0.43298,0.47058,0.48541,,0.54742,0.56373,0.57772,0.5872,0.59719,0.63005,0.66069,0.679,0.69976,0.70382,0.70783,0.73572,0.74115,0.76655
313.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18085,-0.098827,-0.16621,-0.13777,-0.13656,,-0.10248,-0.10121,,-0.080128,-0.0838,0.063051,,,,,,,,,,,,,,,,,,0.2555,,0.3474,,,0.36988,0.41069,0.40494,0.43438,0.47061,0.48547,,0.54688,0.56375,0.57807,0.58709,0.59726,0.6302,0.66642,0.67927,0.7017,0.7038,0.70846,0.73585,0.74124,0.76669
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18095,-0.10168,-0.16624,-0.13809,-0.137,,-0.10287,-0.10103,,-0.08046,-0.083824,0.059179,,,,,,,,,,,,,,,,,,0.25569,,0.34999,,,0.37004,0.41462,0.40504,0.43576,0.47062,0.48531,,0.54681,0.56379,0.5785,0.58696,0.59738,0.63037,0.67261,0.67953,0.70353,0.7038,0.7091,0.73602,0.74132,0.76694
314.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18107,-0.10479,-0.16627,-0.13848,-0.13743,,-0.10336,-0.10084,,-0.080805,-0.083848,0.054674,,,,,,,,,,,,,,,,,,0.25586,,0.35249,,,0.37028,0.41883,0.40515,0.43708,0.47061,0.48494,,0.54724,0.56385,0.579,0.58681,0.59754,0.63055,0.67892,0.67978,0.70516,0.7038,0.70971,0.73623,0.74139,0.76728
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1812,-0.10812,-0.1663,-0.13895,-0.13784,,-0.10392,-0.10063,,-0.081159,-0.083871,0.049597,,,,,,,,,,,,,,,,,,0.256,,0.35483,,,0.37058,0.42316,0.40526,0.43828,0.47057,0.48437,,0.54814,0.56392,0.57954,0.58666,0.59774,0.63074,0.68503,0.68,0.70649,0.70381,0.71025,0.73646,0.74144,0.76769
315.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18133,-0.11164,-0.16633,-0.13948,-0.13825,,-0.10457,-0.10041,,-0.081517,-0.083894,0.044016,,,,,,,,,,,,,,,,,,0.25611,,0.35692,,,0.37094,0.42746,0.40537,0.43931,0.47053,0.48363,,0.54947,0.564,0.5801,0.58651,0.59797,0.63092,0.69062,0.68017,0.70744,0.70383,0.71071,0.7367,0.74147,0.76814
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18148,-0.11533,-0.16636,-0.14007,-0.13864,,-0.10529,-0.10018,,-0.081876,-0.083916,0.038006,,,,,,,,,,,,,,,,,,0.25618,,0.3587,,,0.37134,0.43157,0.40547,0.44015,0.47046,0.48273,,0.55117,0.56409,0.58065,0.58637,0.5982,0.63108,0.69539,0.6803,0.70798,0.70385,0.71105,0.73694,0.74148,0.76861
316.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18164,-0.11916,-0.16639,-0.14072,-0.139,,-0.10608,-0.09994,,-0.08223,-0.083937,0.031648,,,,,,,,,,,,,,,,,,0.25621,,0.36011,,,0.37178,0.43533,0.40555,0.44074,0.47038,0.48173,,0.55315,0.56419,0.58116,0.58624,0.59844,0.63122,0.6991,0.68036,0.70806,0.70388,0.71125,0.73716,0.74147,0.76907
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1818,-0.12311,-0.16641,-0.14142,-0.13934,,-0.10692,-0.099693,,-0.082575,-0.083956,0.025029,,,,,,,,,,,,,,,,,,0.2562,,0.36109,,,0.37223,0.43861,0.40563,0.44108,0.47029,0.48066,,0.55534,0.56428,0.5816,0.58613,0.59867,0.63133,0.70155,0.68036,0.70768,0.70391,0.7113,0.73735,0.74143,0.7695
317.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18197,-0.12713,-0.16644,-0.14216,-0.13965,,-0.10781,-0.099444,,-0.082908,-0.083974,0.018239,,,,,,,,,,,,,,,,,,0.25615,,0.36162,,,0.37268,0.44128,0.40569,0.44114,0.4702,0.47957,,0.55763,0.56437,0.58197,0.58605,0.59888,0.63141,0.70261,0.6803,0.70686,0.70395,0.7112,0.73749,0.74138,0.76986
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18214,-0.13119,-0.16647,-0.14295,-0.13992,,-0.10874,-0.099195,,-0.083225,-0.08399,0.011371,,,,,,,,,,,,,,,,,,0.25606,,0.36169,,,0.37312,0.44324,0.40573,0.44093,0.4701,0.4785,,0.55991,0.56445,0.58223,0.586,0.59906,0.63144,0.70223,0.68018,0.70565,0.70398,0.71096,0.73759,0.74132,0.77013
318.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18232,-0.13527,-0.16649,-0.14376,-0.14017,,-0.1097,-0.098949,,-0.083521,-0.084004,0.0045204,,,,,,,,,,,,,,,,,,0.25593,,0.36127,,,0.37352,0.44443,0.40574,0.44045,0.47,0.47749,,0.56209,0.56452,0.58238,0.58598,0.5992,0.63143,0.70041,0.68001,0.70411,0.70401,0.71058,0.73763,0.74124,0.7703
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1825,-0.13933,-0.16651,-0.1446,-0.14037,,-0.11069,-0.098708,,-0.083793,-0.084015,-0.0022194,,,,,,,,,,,,,,,,,,0.25578,,0.3604,,,0.37388,0.4448,0.40574,0.43973,0.46991,0.47659,,0.56405,0.56457,0.58241,0.586,0.5993,0.63138,0.69727,0.67979,0.70233,0.70404,0.71009,0.73761,0.74115,0.77036
319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18269,-0.14351,-0.16653,-0.1455,-0.14055,,-0.11172,-0.098466,,-0.084048,-0.084025,-0.0090239,,,,,,,,,,,,,,,,,,0.25559,,0.35905,,,0.37419,0.44431,0.40572,0.43874,0.46983,0.47581,,0.56578,0.5646,0.58231,0.58605,0.59934,0.63129,0.6928,0.67954,0.70035,0.70406,0.7095,0.73753,0.74106,0.7703
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18285,-0.14725,-0.16655,-0.14628,-0.14068,,-0.11265,-0.098169,,-0.084268,-0.084032,-0.015192,,,,,,,,,,,,,,,,,,0.2554,,0.35771,,,0.37453,0.44378,0.40569,0.43775,0.46976,0.47522,,0.56757,0.56463,0.58219,0.58613,0.59937,0.63118,0.68809,0.67928,0.69843,0.70408,0.70891,0.73743,0.74097,0.7702
320.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18299,-0.15045,-0.16657,-0.14694,-0.14076,,-0.11344,-0.09782,,-0.084445,-0.084036,-0.020542,,,,,,,,,,,,,,,,,,0.25523,,0.35643,,,0.37488,0.44323,0.40566,0.43679,0.46971,0.47486,,0.56934,0.56466,0.58204,0.58626,0.59939,0.63108,0.68335,0.67904,0.6967,0.7041,0.70835,0.73732,0.7409,0.77006
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18311,-0.15318,-0.16658,-0.14748,-0.14079,,-0.11412,-0.097414,,-0.084584,-0.084037,-0.025172,,,,,,,,,,,,,,,,,,0.25507,,0.35521,,,0.37524,0.44266,0.40563,0.43586,0.46967,0.47472,,0.57108,0.56468,0.58187,0.58641,0.5994,0.63096,0.67867,0.67882,0.69517,0.70412,0.70782,0.73719,0.74084,0.76988
321.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1832,-0.1555,-0.16659,-0.14793,-0.14078,,-0.1147,-0.096942,,-0.084686,-0.084035,-0.029165,,,,,,,,,,,,,,,,,,0.25493,,0.35405,,,0.37562,0.44207,0.40561,0.43496,0.46966,0.4748,,0.57277,0.5647,0.58168,0.5866,0.59939,0.63085,0.67409,0.67862,0.69388,0.70414,0.70734,0.73706,0.74079,0.76968
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18328,-0.15747,-0.1666,-0.14827,-0.14073,,-0.11519,-0.096394,,-0.084754,-0.08403,-0.032595,,,,,,,,,,,,,,,,,,0.25479,,0.35294,,,0.37601,0.44146,0.40558,0.43411,0.46966,0.47511,,0.5744,0.56472,0.58147,0.58683,0.59937,0.63074,0.6697,0.67845,0.69284,0.70415,0.70693,0.73691,0.74076,0.76944
322.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18334,-0.15913,-0.16661,-0.14854,-0.14062,,-0.1156,-0.09576,,-0.084789,-0.084023,-0.035522,,,,,,,,,,,,,,,,,,0.25467,,0.35187,,,0.37641,0.44083,0.40555,0.43329,0.46968,0.47565,,0.57595,0.56472,0.58124,0.58708,0.59934,0.63062,0.66556,0.67831,0.69208,0.70416,0.70657,0.73677,0.74075,0.76919
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18338,-0.16052,-0.16661,-0.14872,-0.14047,,-0.11594,-0.095026,,-0.084792,-0.084012,-0.038,,,,,,,,,,,,,,,,,,0.25455,,0.35086,,,0.37683,0.44018,0.40552,0.43251,0.46972,0.47641,,0.57742,0.56473,0.581,0.58735,0.5993,0.63051,0.66171,0.67819,0.69161,0.70416,0.70629,0.73662,0.74075,0.76892
323.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18341,-0.16167,-0.16662,-0.14883,-0.14026,,-0.11621,-0.094178,,-0.084763,-0.083997,-0.040074,,,,,,,,,,,,,,,,,,0.25445,,0.34989,,,0.37726,0.43951,0.40549,0.43177,0.46977,0.47738,,0.57877,0.56473,0.58075,0.58765,0.59924,0.6304,0.65823,0.67811,0.69143,0.70417,0.70609,0.73647,0.74076,0.76864
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18343,-0.16261,-0.16662,-0.14887,-0.14,,-0.11643,-0.0932,,-0.084701,-0.08398,-0.04178,,,,,,,,,,,,,,,,,,0.25435,,0.34897,,,0.3777,0.43881,0.40546,0.43108,0.46985,0.47857,,0.58001,0.56472,0.58049,0.58797,0.59917,0.6303,0.65517,0.67807,0.69155,0.70417,0.70596,0.73633,0.7408,0.76835
324.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18343,-0.16335,-0.16662,-0.14884,-0.13967,,-0.1166,-0.092071,,-0.084605,-0.083958,-0.043149,,,,,,,,,,,,,,,,,,0.25426,,0.34809,,,0.37816,0.4381,0.40543,0.43044,0.46994,0.47997,,0.58112,0.56471,0.58022,0.5883,0.59909,0.6302,0.65256,0.67806,0.69197,0.70416,0.70592,0.73619,0.74084,0.76807
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18343,-0.16392,-0.16661,-0.14873,-0.13927,,-0.11672,-0.090768,,-0.084473,-0.083932,-0.044206,,,,,,,,,,,,,,,,,,0.25417,,0.34724,,,0.37864,0.43737,0.4054,0.42984,0.47005,0.48157,,0.58208,0.56469,0.57995,0.58865,0.59901,0.63011,0.65045,0.67808,0.69268,0.70416,0.70596,0.73606,0.7409,0.76779
325.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1834,-0.16433,-0.16661,-0.14855,-0.13879,,-0.11679,-0.089267,,-0.084303,-0.0839,-0.044969,,,,,,,,,,,,,,,,,,0.2541,,0.34643,,,0.37912,0.43662,0.40537,0.4293,0.47018,0.48335,,0.5829,0.56467,0.57968,0.589,0.59891,0.63003,0.64887,0.67814,0.69366,0.70415,0.70609,0.73595,0.74098,0.76753
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18337,-0.16458,-0.1666,-0.14829,-0.13823,,-0.11681,-0.087537,,-0.08409,-0.083864,-0.045453,,,,,,,,,,,,,,,,,,0.25402,,0.34566,,,0.37962,0.43585,0.40535,0.4288,0.47032,0.48532,,0.58356,0.56465,0.57941,0.58936,0.59881,0.62996,0.64784,0.67823,0.69491,0.70414,0.70629,0.73585,0.74107,0.76729
326.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18332,-0.16468,-0.16659,-0.14794,-0.13756,,-0.11679,-0.085544,,-0.083832,-0.083821,-0.045665,,,,,,,,,,,,,,,,,,,,0.34493,,,0.38013,0.43507,0.40532,0.42836,0.47047,0.48746,,0.58405,0.56462,0.57915,0.58971,0.59869,0.6299,0.64738,0.67836,0.6964,0.70412,0.70657,0.73577,0.74116,0.76707
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18325,-0.16464,-0.16658,-0.14751,-0.13678,,-0.11672,-0.083247,,-0.083523,-0.083771,-0.045609,,,,,,,,,,,,,,,,,,,,0.34422,,,0.38066,0.43426,0.40529,0.42797,0.47064,0.48977,,0.58437,0.56459,0.57889,0.59006,0.59858,0.62986,0.6475,0.67851,0.69809,0.7041,0.70693,0.7357,0.74126,0.76689
327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18316,-0.16445,-0.16657,-0.14697,-0.13587,,-0.11661,-0.080602,,-0.083157,-0.083713,-0.045284,,,,,,,,,,,,,,,,,,,,0.34355,,,0.3812,0.43344,0.40526,0.42764,0.47083,0.49221,,0.58452,0.56455,0.57865,0.59041,0.59846,0.62982,0.64819,0.6787,0.69998,0.70408,0.70735,0.73566,0.74137,0.76673
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18306,-0.16411,-0.16656,-0.14632,-0.1348,,-0.11645,-0.077556,,-0.082727,-0.083646,-0.044684,,,,,,,,,,,,,,,,,,,,0.3429,,,0.38175,0.4326,0.40523,0.42737,0.47102,0.4948,,0.58449,0.56451,0.57842,0.59074,0.59834,0.6298,0.64944,0.6789,0.70201,0.70406,0.70782,0.73563,0.74149,0.76662
328.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18294,-0.16361,-0.16654,-0.14555,-0.13357,,-0.11623,-0.074048,,-0.082225,-0.083568,-0.043797,,,,,,,,,,,,,,,,,,,,0.34229,,,0.38231,0.43175,0.4052,0.42715,0.47123,0.4975,,0.58429,0.56446,0.57821,0.59105,0.59822,0.6298,0.65124,0.67913,0.70415,0.70404,0.70835,0.73563,0.7416,0.76655
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18279,-0.16295,-0.16651,-0.14463,-0.13213,,-0.11596,-0.070009,,-0.081641,-0.083479,-0.042609,,,,,,,,,,,,,,,,,,,,0.3417,,,0.38289,0.43089,0.40517,0.42699,0.47145,0.50031,,0.58391,0.56442,0.57801,0.59135,0.59809,0.6298,0.65356,0.67938,0.70638,0.70401,0.70891,0.73565,0.74171,0.76652
329.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18261,-0.1621,-0.16649,-0.14355,-0.13046,,-0.11563,-0.06536,,-0.080964,-0.083375,-0.041098,,,,,,,,,,,,,,,,,,,,0.34114,,,0.38348,0.43,0.40514,0.42689,0.47168,0.5032,,0.58336,0.56437,0.57783,0.59162,0.59797,0.62982,0.65637,0.67964,0.70863,0.70399,0.7095,0.73569,0.74182,0.76653
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1824,-0.16104,-0.16646,-0.14228,-0.12853,,-0.11523,-0.060008,,-0.08018,-0.083257,-0.039237,,,,,,,,,,,,,,,,,,,,0.3406,,,0.38408,0.42911,0.40511,0.42684,0.47191,0.50617,,0.58264,0.56432,0.57768,0.59186,0.59786,0.62986,0.65961,0.6799,0.71089,0.70396,0.71011,0.73575,0.74192,0.76658
330.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18217,-0.15982,-0.16642,-0.14086,-0.12638,,-0.11477,-0.054102,,-0.079313,-0.083126,-0.037086,,,,,,,,,,,,,,,,,,,,0.34011,,,0.38467,0.42824,0.40508,0.42686,0.47215,0.50909,,0.58178,0.56427,0.57756,0.59207,0.59775,0.6299,0.66312,0.68016,0.71302,0.70394,0.71071,0.73582,0.74201,0.76667
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18194,-0.15868,-0.16639,-0.1395,-0.12425,,-0.11435,-0.048381,,-0.07845,-0.082997,-0.034804,,,,,,,,,,,,,,,,,,,,0.33953,,,0.38498,0.42687,0.40505,0.42692,0.47233,0.51126,,0.58016,0.56422,0.57746,0.59212,0.59764,0.62995,0.66646,0.68037,0.71455,0.70391,0.71117,0.73591,0.74206,0.76679
331.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18172,-0.1576,-0.16635,-0.13817,-0.12206,,-0.11396,-0.042675,,-0.077567,-0.082867,-0.032341,,,,,,,,,,,,,,,,,,,,0.33887,,,0.38501,0.42504,0.40501,0.42703,0.47246,0.51271,,0.57782,0.56415,0.57738,0.59202,0.59754,0.63001,0.66956,0.68052,0.71546,0.70389,0.7115,0.73599,0.74208,0.76693
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1815,-0.15658,-0.16631,-0.13687,-0.11983,,-0.11359,-0.037054,,-0.076675,-0.082737,-0.029732,,,,,,,,,,,,,,,,,,,,0.33815,,,0.38477,0.4228,0.40496,0.42719,0.47253,0.51337,,0.57486,0.56408,0.57733,0.59177,0.59743,0.63007,0.67226,0.68061,0.7157,0.70386,0.71168,0.73608,0.74205,0.76708
332.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18129,-0.15563,-0.16627,-0.13562,-0.1176,,-0.11327,-0.031587,,-0.075787,-0.082609,-0.027016,,,,,,,,,,,,,,,,,,,,0.3374,,,0.38427,0.42025,0.40491,0.42738,0.47254,0.51321,,0.57142,0.56401,0.57731,0.59138,0.59734,0.63013,0.67442,0.68062,0.71525,0.70384,0.71169,0.73617,0.74198,0.76724
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18108,-0.15476,-0.16623,-0.13443,-0.11537,,-0.11298,-0.026341,,-0.074914,-0.082484,-0.024234,,,,,,,,,,,,,,,,,,,,0.33664,,,0.38351,0.41747,0.40486,0.4276,0.47249,0.51223,,0.56767,0.56394,0.57732,0.59089,0.59727,0.63018,0.67591,0.68056,0.71414,0.70382,0.71153,0.73624,0.74188,0.7674
333.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18089,-0.15398,-0.16619,-0.13331,-0.11319,,-0.11273,-0.021382,,-0.074066,-0.082365,-0.021426,,,,,,,,,,,,,,,,,,,,0.3359,,,0.38253,0.41458,0.4048,0.42784,0.47239,0.51048,,0.56378,0.56388,0.57736,0.5903,0.59721,0.63023,0.67666,0.68044,0.71243,0.70381,0.71122,0.7363,0.74175,0.76754
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1807,-0.1533,-0.16615,-0.13228,-0.11107,,-0.11253,-0.01677,,-0.073256,-0.082253,-0.018633,,,,,,,,,,,,,,,,,,,,0.3352,,,0.38137,0.41168,0.40476,0.4281,0.47222,0.50803,,0.55993,0.56382,0.57743,0.58964,0.59718,0.63027,0.67663,0.68025,0.71022,0.7038,0.71077,0.73634,0.74161,0.76765
334.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18053,-0.15271,-0.16611,-0.13133,-0.10903,,-0.11238,-0.012564,,-0.072495,-0.082149,-0.015898,,,,,,,,,,,,,,,,,,,,0.33457,,,0.38006,0.40888,0.40471,0.42835,0.47201,0.50498,,0.55631,0.56378,0.57753,0.58896,0.59717,0.6303,0.67581,0.68001,0.70763,0.7038,0.71021,0.73636,0.74145,0.76774
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18037,-0.15223,-0.16607,-0.1305,-0.1071,,-0.11228,-0.0088165,,-0.071791,-0.082054,-0.013261,,,,,,,,,,,,,,,,,,,,0.33402,,,0.37866,0.4063,0.40467,0.4286,0.47177,0.50146,,0.55308,0.56375,0.57764,0.58828,0.59718,0.63031,0.67425,0.67974,0.70481,0.7038,0.70956,0.73636,0.74128,0.76779
335.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18023,-0.15187,-0.16603,-0.12977,-0.10529,,-0.11222,-0.0055747,,-0.071155,-0.081971,-0.010761,,,,,,,,,,,,,,,,,,,,0.33358,,,0.37721,0.40403,0.40464,0.42883,0.47149,0.49763,,0.55041,0.56373,0.57777,0.58765,0.59722,0.63031,0.67203,0.67944,0.70192,0.70381,0.70888,0.73633,0.74113,0.76779
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18011,-0.15161,-0.16599,-0.12917,-0.10363,,-0.11222,-0.0028801,,-0.070594,-0.0819,-0.0084367,,,,,,,,,,,,,,,,,,,,0.33326,,,0.37577,0.40215,0.40462,0.42903,0.47119,0.49365,,0.54841,0.56373,0.57791,0.58708,0.59728,0.6303,0.66927,0.67914,0.69912,0.70383,0.70818,0.73629,0.74099,0.76776
336.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-0.15148,-0.16596,-0.12869,-0.10213,,-0.11227,-0.00076754,,-0.070118,-0.081841,-0.0063223,,,,,,,,,,,,,,,,,,,,0.33308,,,0.37438,0.40074,0.4046,0.42919,0.4709,0.48968,,0.54718,0.56375,0.57805,0.5866,0.59736,0.63027,0.66613,0.67884,0.69657,0.70385,0.70753,0.73623,0.74088,0.7677
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17991,-0.15147,-0.16592,-0.12834,-0.10082,,-0.11237,0.00073535,,-0.069731,-0.081797,-0.0044501,,,,,,,,,,,,,,,,,,,,0.33304,,,0.37311,0.39985,0.4046,0.42931,0.47061,0.48589,,0.54678,0.56378,0.57818,0.58625,0.59746,0.63024,0.66276,0.67858,0.69442,0.70387,0.70695,0.73615,0.7408,0.76759
337.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17984,-0.15158,-0.16589,-0.12813,-0.099698,,-0.11252,0.0016084,,-0.06944,-0.081767,-0.0028487,,,,,,,,,,,,,,,,,,,,0.33313,,,0.372,0.39952,0.40461,0.42938,0.47034,0.48246,,0.54723,0.56382,0.5783,0.58604,0.59756,0.63019,0.65936,0.67836,0.69279,0.70389,0.70647,0.73607,0.74075,0.76747
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1798,-0.1518,-0.16587,-0.12805,-0.098788,,-0.11272,0.0018391,,-0.069248,-0.081752,-0.0015427,,,,,,,,,,,,,,,,,,,,0.33337,,,0.37108,0.39976,0.40463,0.42941,0.4701,0.47952,,0.54851,0.56388,0.57841,0.58598,0.59767,0.63014,0.6561,0.67819,0.69177,0.70392,0.70613,0.73598,0.74075,0.76732
338.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17977,-0.15215,-0.16584,-0.12812,-0.098096,,-0.11297,0.001423,,-0.069158,-0.081752,-0.00055237,,,,,,,,,,,,,,,,,,,,0.33373,,,0.37039,0.40057,0.40465,0.42938,0.46991,0.4772,,0.55055,0.56394,0.57849,0.58608,0.59778,0.63008,0.65315,0.67809,0.69143,0.70394,0.70595,0.73589,0.74078,0.76716
339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17977,-0.15261,-0.16582,-0.12832,-0.097631,,-0.11326,0.00036381,,-0.069172,-0.081768,0.00010675,,,,,,,,,,,,,,,,,,,,0.33421,,,0.36996,0.4019,0.40469,0.4293,0.46977,0.47561,,0.55327,0.56401,0.57854,0.58632,0.59788,0.63002,0.65069,0.67806,0.69178,0.70397,0.70593,0.73581,0.74086,0.767
339.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17979,-0.15318,-0.1658,-0.12866,-0.097399,,-0.11359,-0.0013268,,-0.06929,-0.081798,0.00042402,,,,,,,,,,,,,,,,,,,,0.33479,,,0.3698,0.40371,0.40473,0.42917,0.46968,0.47481,,0.55653,0.56408,0.57856,0.58669,0.59797,0.62996,0.64885,0.6781,0.69279,0.70399,0.70608,0.73574,0.74097,0.76685
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17983,-0.15386,-0.16579,-0.12914,-0.097403,,-0.11396,-0.0036293,,-0.06951,-0.081843,0.00039389,,,,,,,,,,,,,,,,,,,,0.33546,,,0.36992,0.40593,0.40478,0.429,0.46965,0.47483,,0.56018,0.56415,0.57856,0.58719,0.59804,0.62991,0.64771,0.6782,0.69443,0.704,0.70639,0.73568,0.7411,0.76672
340.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17989,-0.15463,-0.16578,-0.12975,-0.097642,,-0.11436,-0.006516,,-0.069829,-0.081902,1.61E-05,,,,,,,,,,,,,,,,,,,,0.33618,,,0.37032,0.40848,0.40483,0.4288,0.46969,0.47568,,0.56404,0.56422,0.57852,0.58778,0.59809,0.62986,0.64736,0.67838,0.69658,0.70401,0.70684,0.73565,0.74125,0.76662
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17997,-0.15551,-0.16578,-0.13048,-0.098117,,-0.11478,-0.0099521,,-0.070244,-0.081975,-0.00070439,,,,,,,,,,,,,,,,,,,,0.33693,,,0.37097,0.41125,0.40488,0.42857,0.46979,0.47732,,0.56793,0.56427,0.57845,0.58843,0.59813,0.62983,0.6478,0.67861,0.69914,0.70401,0.7074,0.73563,0.74141,0.76655
