9.45,,,,0.83906,0.855
9.5,,,,0.83915,0.85515
9.55,,,,0.83924,0.85529
9.6,,,,0.83934,0.85544
9.65,,,,0.83943,0.85558
9.7,,,,0.83952,0.85573
9.75,,,,0.83961,0.85587
9.8,,,,0.83971,0.85602
9.85,,,,0.8398,0.85616
9.9,,,,0.83989,0.85631
9.95,,,,0.83999,0.85646
10,,,,0.84008,0.8566
10.05,,,,0.84017,0.85675
10.1,,,,0.84027,0.8569
10.15,,,,0.84036,0.85705
10.2,,,,0.84046,0.8572
10.25,,,,0.84055,0.85735
10.3,,,,0.84065,0.8575
10.35,,,,0.84075,0.85765
10.4,,,,0.84084,0.8578
10.45,,,,0.84094,0.85795
10.5,,,,0.84104,0.8581
10.55,,,,0.84113,0.85826
10.6,,,,0.84123,0.85841
10.65,,,,0.84133,0.85856
10.7,,,,0.84143,0.85871
10.75,,,,0.84153,0.85887
10.8,,,,0.84163,0.85902
10.85,,,,0.84172,0.85918
10.9,,,,0.84182,0.85933
10.95,,,,0.84192,0.85948
11,,,,0.84202,0.85964
11.05,,,,0.84212,0.8598
11.1,,,,0.84222,0.85995
11.15,,,,0.84232,0.86011
11.2,,,,0.84242,0.86026
11.25,,,,0.84253,0.86042
11.3,,,,0.84263,0.86058
11.35,,,,0.84273,0.86074
11.4,,,,0.84283,0.86089
11.45,,,,0.84293,0.86105
11.5,,,,0.84304,0.86121
11.55,,,,0.84314,0.86137
11.6,,,,0.84324,0.86153
11.65,,,,0.84334,0.86169
11.7,,,,0.84345,0.86185
11.75,,,,0.84355,0.86201
11.8,,,,0.84365,0.86217
11.85,,,,0.84376,0.86233
11.9,,,,0.84386,0.86249
11.95,,,,0.84397,0.86265
12,,,,0.84407,0.86281
12.05,,,,0.84418,0.86297
12.1,,,,0.84428,0.86313
12.15,,,,0.84439,0.86329
12.2,,,,0.84449,0.86346
12.25,,,,0.8446,0.86362
12.3,,,,0.8447,0.86378
12.35,,,,0.84481,0.86394
12.4,,,,0.84491,0.86411
12.45,,,,0.84502,0.86427
12.5,,,,0.84513,0.86443
12.55,,,,0.84523,0.8646
12.6,,,,0.84534,0.86476
12.65,,,,0.84545,0.86492
12.7,,,,0.84556,0.86509
12.75,,,,0.84566,0.86525
12.8,,,,0.84577,0.86542
12.85,,,,0.84588,0.86558
12.9,,,,0.84599,0.86575
12.95,,,,0.8461,0.86591
13,,,,0.8462,0.86608
13.05,,,,0.84631,0.86624
13.1,,,,0.84642,0.86641
13.15,,,,0.84653,0.86657
13.2,,,,0.84664,0.86674
13.25,,,,0.84675,0.8669
13.3,,,,0.84686,0.86707
13.35,,,,0.84697,0.86724
13.4,,,,0.84708,0.8674
13.45,,,,0.84719,0.86757
13.5,,,,0.8473,0.86774
13.55,,,,0.84741,0.8679
13.6,,,,0.84752,0.86807
13.65,,,,0.84763,0.86824
13.7,,,,0.84774,0.8684
13.75,,,,0.84785,0.86857
13.8,,,,0.84796,0.86874
13.85,,,,0.84807,0.8689
13.9,,,,0.84818,0.86907
13.95,,,,0.84829,0.86924
14,,,,0.8484,0.86941
14.05,,,,0.84851,0.86957
14.1,,,,0.84862,0.86974
14.15,,,,0.84874,0.86991
14.2,,,,0.84885,0.87007
14.25,,,,0.84896,0.87024
14.3,,,,0.84907,0.87041
14.35,,,,0.84918,0.87058
14.4,,,,0.8493,0.87075
