0,0.838568
0.5,0.838053
1,0.837538
1.5,0.837023
2,0.836508
2.5,0.835993
3,0.835478
3.5,0.834963
4,0.834448
4.5,0.833933
5,0.833418
5.5,0.832903
6,0.832388
6.5,0.831873
7,0.831358
7.5,0.830843
8,0.830328
8.5,0.829813
9,0.829298
9.5,0.828783
10,0.828268
10.5,-0.046865
11,-0.04738
11.5,-0.047895
12,-0.04841
12.5,-0.048925
13,-0.04944
13.5,-0.049955
14,-0.05047
14.5,-0.050985
15,-0.0515
15.5,-0.052015
16,-0.05253
16.5,-0.053045
17,-0.05356
17.5,-0.054075
18,-0.05459
18.5,-0.055105
19,-0.05562
19.5,-0.056135
20,-0.05665
20.5,-0.057165
21,-0.05768
21.5,-0.058195
22,-0.05871
22.5,-0.059225
23,-0.05974
23.5,-0.060255
24,-0.06077
24.5,-0.061285
25,-0.0618
25.5,-0.062315
26,-0.06283
26.5,-0.063345
27,-0.06386
27.5,-0.064375
28,-0.06489
28.5,-0.065405
29,-0.06592
29.5,-0.066435
30,-0.06695
30.5,-0.067465
31,-0.06798
31.5,-0.068495
32,-0.06901
32.5,-0.069525
33,-0.07004
33.5,-0.070555
34,-0.07107
34.5,-0.071585
35,-0.0721
35.5,-0.072615
36,-0.07313
36.5,-0.073645
37,-0.07416
37.5,-0.074675
38,-0.07519
38.5,-0.075705
39,0.798398
39.5,0.797883
40,0.797368
40.5,0.796853
41,0.796338
41.5,0.795823
42,0.795308
42.5,0.794793
43,0.794278
43.5,0.793763
44,0.793248
44.5,0.792733
45,0.792218
45.5,0.791703
46,0.791188
46.5,0.790673
47,0.790158
47.5,0.789643
48,0.789128
48.5,0.788613
49,0.788098
49.5,0.787583
50,0.787068
50.5,0.786553
51,0.786038
51.5,0.785523
52,0.785008
52.5,0.784493
53,0.783978
53.5,0.783463
54,0.782948
54.5,-0.092185
55,-0.0927
55.5,-0.093215
56,-0.09373
56.5,-0.094245
57,-0.09476
57.5,-0.095275
58,-0.09579
58.5,-0.096305
59,-0.09682
59.5,-0.097335
60,-0.09785
60.5,-0.098365
61,-0.09888
61.5,-0.099395
62,-0.09991
62.5,-0.100425
63,-0.10094
63.5,-0.101455
64,-0.10197
64.5,-0.102485
65,-0.103
65.5,-0.103515
66,-0.10403
66.5,-0.104545
67,-0.10506
67.5,-0.105575
68,-0.10609
68.5,-0.106605
69,-0.10712
69.5,-0.107635
70,-0.10815
70.5,-0.108665
71,-0.10918
71.5,-0.109695
72,-0.11021
72.5,-0.110725
73,-0.11124
73.5,-0.111755
74,-0.11227
74.5,-0.112785
75,-0.1133
75.5,-0.113815
76,-0.11433
76.5,-0.114845
77,-0.11536
77.5,-0.115875
78,-0.11639
78.5,-0.116905
79,0.757198
79.5,0.756683
80,0.756168
80.5,0.755653
81,0.755138
81.5,0.754623
82,0.754108
82.5,0.753593
83,0.753078
83.5,0.752563
84,0.752048
84.5,0.751533
85,0.751018
85.5,0.750503
86,0.749988
86.5,0.749473
87,0.748958
87.5,0.748443
88,0.747928
88.5,0.747413
89,0.746898
89.5,0.746383
90,0.745868
90.5,0.745353
91,0.744838
91.5,0.744323
92,0.743808
92.5,0.743293
93,0.742778
93.5,0.742263
94,0.741748
94.5,0.741233
95,0.740718
95.5,0.740203
96,0.739688
96.5,0.739173
97,0.738658
97.5,0.738143
98,0.737628
98.5,0.737113
99,0.736598
99.5,0.736083
100,0.735568
100.5,0.735053
101,0.734538
101.5,0.734023
102,0.733508
102.5,0.732993
103,0.732478
103.5,0.731963
104,0.731448
104.5,0.730933
105,0.730418
105.5,0.729903
106,0.729388
106.5,0.728873
107,0.728358
107.5,0.727843
108,0.727328
108.5,0.726813
109,0.726298
109.5,0.725783
110,0.725268
110.5,0.724753
111,0.724238
111.5,0.723723
112,0.723208
112.5,0.722693
113,0.722178
113.5,0.721663
114,-0.15347
114.5,-0.153985
115,-0.1545
115.5,-0.155015
116,-0.15553
116.5,-0.156045
117,-0.15656
117.5,-0.157075
118,-0.15759
118.5,-0.158105
119,-0.15862
119.5,-0.159135
120,-0.15965
120.5,-0.160165
121,-0.16068
121.5,-0.161195
122,-0.16171
122.5,-0.162225
123,-0.16274
123.5,-0.163255
124,-0.16377
124.5,-0.164285
125,-0.1648
125.5,-0.165315
126,-0.16583
126.5,-0.166345
127,-0.16686
127.5,-0.167375
128,-0.16789
128.5,-0.168405
129,-0.16892
129.5,-0.169435
130,-0.16995
130.5,-0.170465
131,-0.17098
131.5,-0.171495
132,-0.17201
132.5,-0.172525
133,-0.17304
133.5,-0.173555
134,-0.17407
134.5,-0.174585
135,-0.1751
135.5,-0.175615
136,-0.17613
136.5,-0.176645
137,-0.17716
137.5,-0.177675
138,-0.17819
138.5,-0.178705
139,-0.17922
139.5,-0.179735
140,-0.18025
140.5,-0.180765
141,-0.18128
141.5,-0.181795
142,-0.18231
142.5,-0.182825
143,-0.18334
143.5,-0.183855
144,-0.18437
144.5,-0.184885
145,-0.1854
145.5,-0.185915
146,-0.18643
146.5,-0.186945
147,-0.18746
147.5,-0.187975
148,-0.18849
148.5,-0.189005
149,-0.18952
149.5,-0.190035
150,-0.19055
150.5,-0.191065
151,-0.19158
151.5,-0.192095
152,-0.19261
152.5,-0.193125
153,-0.19364
153.5,-0.194155
154,-0.19467
154.5,-0.195185
155,-0.1957
155.5,-0.196215
156,-0.19673
156.5,-0.197245
157,-0.19776
157.5,-0.198275
158,-0.19879
158.5,-0.199305
159,-0.19982
159.5,-0.200335
160,-0.20085
160.5,-0.201365
161,-0.20188
161.5,-0.202395
162,-0.20291
162.5,-0.203425
163,-0.20394
163.5,-0.204455
164,-0.20497
164.5,-0.205485
165,-0.206
165.5,-0.206515
166,-0.20703
166.5,-0.207545
167,0.666558
167.5,0.666043
168,0.665528
168.5,0.665013
169,0.664498
169.5,0.663983
170,0.663468
170.5,0.662953
171,0.662438
171.5,0.661923
172,0.661408
172.5,0.660893
173,0.660378
173.5,0.659863
174,0.659348
174.5,0.658833
175,0.658318
175.5,0.657803
176,0.657288
176.5,0.656773
177,0.656258
177.5,-0.218875
178,-0.21939
178.5,-0.219905
179,-0.22042
179.5,-0.220935
180,-0.22145
